"id_stock","high","low","close","date"
"5,094","385.2165","378.9507","383.27","2025-03-12"
"5,094","385.32","377.45","378.77","2025-03-13"
"5,094","390.23","379.51","388.56","2025-03-14"
"5,094","392.705","385.57","388.7","2025-03-17"
"5,094","387.37","381.1","383.52","2025-03-18"
"5,094","389.68","384","387.82","2025-03-19"
"5,094","391.785","383.28","386.84","2025-03-20"
"5,094","391.74","382.8","391.26","2025-03-21"
"5,094","395.4","389.81","393.08","2025-03-24"
"5,094","396.36","392.64","395.16","2025-03-25"
"5,094","395.31","388.57","389.97","2025-03-26"
"5,094","392.24","387.395","390.58","2025-03-27"
"5,094","389.13","376.93","378.8","2025-03-28"
"5,094","377.07","367.24","375.39","2025-03-31"
"5,094","382.85","373.23","382.19","2025-04-01"
"5,094","385.08","376.62","382.14","2025-04-02"
"5,094","377.48","369.35","373.11","2025-04-03"
"5,094","374.59","359.48","359.84","2025-04-04"
"5,094","370.9999","344.79","357.86","2025-04-07"
"5,094","373.65","350.25","354.56","2025-04-08"
"5,094","393.225","353.1","390.49","2025-04-09"
"5,094","383.9","367.8","381.35","2025-04-10"
"5,094","390.05","378.89","388.45","2025-04-11"
"5,094","394.65","384.21","387.81","2025-04-14"
"5,094","391.89","384.1599","385.73","2025-04-15"
"5,094","381.61","368","371.61","2025-04-16"
"5,094","374.3215","366.89","367.78","2025-04-17"
"5,094","367.78","367.78","367.78","2025-04-18"
"5,094","364.48","355.67","359.12","2025-04-21"
"5,094","367.77","359.8602","366.82","2025-04-22"
"5,094","380.39","373.02","374.39","2025-04-23"
"5,094","388.45","375.19","387.3","2025-04-24"
"5,094","392.16","384.6","391.85","2025-04-25"
"5,094","392.74","386.638","391.16","2025-04-28"
"5,094","395.1","390.38","394.04","2025-04-29"
"5,094","396.66","384.44","395.26","2025-04-30"
"5,094","436.99","424.9","425.4","2025-05-01"
"5,094","439.44","429.985","435.28","2025-05-02"
"5,094","439.5","432.11","436.17","2025-05-05"
"5,094","437.73","431.17","433.31","2025-05-06"
"5,094","438.12","431.1103","433.35","2025-05-07"
"5,094","443.67","435.66","438.17","2025-05-08"
"5,094","440.74","435.88","438.73","2025-05-09"
"5,094","449.37","439.78","449.26","2025-05-12"
"5,094","450.6733","445.36","449.14","2025-05-13"
"5,094","453.9","448.14","452.94","2025-05-14"
"5,094","456.19","450.4301","453.13","2025-05-15"
"5,094","454.36","448.73","454.27","2025-05-16"
"5,094","459.585","450.8","458.87","2025-05-19"
"5,094","458.34","454.3201","458.17","2025-05-20"
"5,094","457.78","451.814","452.57","2025-05-21"
"5,094","460.25","453.9","454.86","2025-05-22"
"5,094","453.69","448.91","450.18","2025-05-23"
"5,094","450.18","450.18","450.18","2025-05-26"
"5,094","460.95","456.115","460.69","2025-05-27"
"5,094","462.52","456.93","457.36","2025-05-28"
"5,094","461.72","455.3105","458.68","2025-05-29"
"5,094","461.68","455.54","460.36","2025-05-30"
"5,094","462.11","456.89","461.97","2025-06-02"
"5,094","464.14","460.8622","462.97","2025-06-03"
"5,094","465.69","463.0201","463.87","2025-06-04"
"5,094","469.65","464.03","467.68","2025-06-05"
"5,094","473.335","468.78","470.38","2025-06-06"
"5,094","473.43","468.62","472.75","2025-06-09"
"5,094","472.8","466.96","470.92","2025-06-10"
"5,094","475.47","469.655","472.62","2025-06-11"
"5,094","480.415","473.52","478.87","2025-06-12"
"5,094","479.18","472.76","474.96","2025-06-13"
"5,094","480.6943","475","479.14","2025-06-16"
"5,094","478.7399","474.08","478.04","2025-06-17"
"5,094","481","474.46","480.24","2025-06-18"
"5,094","480.24","480.24","480.24","2025-06-19"
"5,094","483.46","476.87","477.4","2025-06-20"
"5,094","487.75","472.51","486","2025-06-23"
"5,094","491.849","486.795","490.11","2025-06-24"
"5,094","494.5556","489.39","492.27","2025-06-25"
"5,094","498.04","492.81","497.45","2025-06-26"
"5,094","499.3","493.03","495.94","2025-06-27"
"5,094","500.76","495.33","497.41","2025-06-30"
"5,094","498.05","490.98","492.05","2025-07-01"
"5,094","493.5","488.7","491.09","2025-07-02"
"5,094","500.13","493.44","498.84","2025-07-03"
"5,094","498.75","495.225","497.72","2025-07-07"
"5,094","498.2","494.11","496.62","2025-07-08"
"5,094","506.78","499.74","503.51","2025-07-09"
"5,094","504.44","497.75","501.48","2025-07-10"
"5,094","505.03","497.795","503.32","2025-07-11"
"5,094","503.97","501.03","503.02","2025-07-14"
"5,094","508.3","502.79","505.82","2025-07-15"
"5,094","506.72","501.89","505.62","2025-07-16"
"5,094","513.37","505.62","511.7","2025-07-17"
"5,094","514.64","507.43","510.05","2025-07-18"
"5,094","512.09","505.55","510.06","2025-07-21"
"5,094","511.2","505.27","505.27","2025-07-22"
"5,094","506.79","500.7","505.87","2025-07-23"
"5,094","513.67","507.3","510.88","2025-07-24"
"5,094","518.29","510.3592","513.71","2025-07-25"
"5,094","515","510.12","512.5","2025-07-28"
"5,094","517.62","511.56","512.57","2025-07-29"
"5,094","515.95","509.435","513.24","2025-07-30"
"5,094","555.45","531.9","533.5","2025-07-31"
"5,094","535.8","520.86","524.11","2025-08-01"
"5,094","538.25","528.13","535.64","2025-08-04"
"5,094","537.3","527.24","527.75","2025-08-05"
"5,094","531.7","524.03","524.94","2025-08-06"
"5,094","528.09","517.5511","520.84","2025-08-07"
"5,094","524.66","519.41","522.04","2025-08-08"
"5,094","527.59","519.72","521.77","2025-08-11"
"5,094","530.98","522.7","529.24","2025-08-12"
"5,094","532.7","519.37","520.58","2025-08-13"
"5,094","525.9499","520.14","522.48","2025-08-14"
"5,094","526.1","519.08","520.17","2025-08-15"
"5,094","522.82","514.02","517.1","2025-08-18"
"5,094","515.1641","508.55","509.77","2025-08-19"
"5,094","511","504.44","505.72","2025-08-20"
"5,094","507.63","502.7201","504.24","2025-08-21"
"5,094","510.73","502.41","507.23","2025-08-22"
"5,094","508.19","504.12","504.26","2025-08-25"
"5,094","504.9778","498.51","502.04","2025-08-26"
"5,094","507.29","499.9","506.74","2025-08-27"
"5,094","511.09","505.5","509.64","2025-08-28"
"5,094","509.6","504.4915","506.69","2025-08-29"
"5,094","506.69","506.69","506.69","2025-09-01"
"5,094","506","496.81","505.12","2025-09-02"
"5,094","507.79","502.32","505.35","2025-09-03"
"5,094","508.15","503.15","507.97","2025-09-04"
"5,094","511.97","492.37","495","2025-09-05"
"5,094","501.195","495.03","498.2","2025-09-08"
"5,094","502.25","497.7","498.41","2025-09-09"
"5,094","503.2299","496.72","500.37","2025-09-10"
"5,094","503.17","497.88","501.01","2025-09-11"
"5,094","512.55","503.85","509.9","2025-09-12"
"5,094","515.47","507","515.36","2025-09-15"
"5,094","517.23","508.6","509.04","2025-09-16"
"5,094","511.29","505.93","510.02","2025-09-17"
"5,094","513.07","507.66","508.45","2025-09-18"
"5,094","519.3","510.31","517.93","2025-09-19"
"5,094","517.74","512.545","514.45","2025-09-22"
"5,094","514.5899","507.31","509.23","2025-09-23"
"5,094","512.48","506.92","510.15","2025-09-24"
"5,094","510.01","505.04","507.03","2025-09-25"
"5,094","513.94","506.62","511.46","2025-09-26"
"5,094","516.845","508.88","514.6","2025-09-29"
"5,094","518.16","509.66","517.95","2025-09-30"
"5,094","520.505","511.69","519.71","2025-10-01"
"5,094","521.6","510.6791","515.74","2025-10-02"
"5,094","520.49","515","517.35","2025-10-03"
"5,094","531.03","518.2","528.57","2025-10-06"
"5,094","529.8","521.44","523.98","2025-10-07"
"5,094","526.95","523.09","524.85","2025-10-08"
"5,094","524.325","517.4","522.4","2025-10-09"
"5,094","523.58","509.63","510.96","2025-10-10"
"5,094","516.41","511.68","514.05","2025-10-13"
"5,094","515.282","506","513.57","2025-10-14"
"5,094","517.19","510","513.43","2025-10-15"
"5,094","516.85","508.13","511.61","2025-10-16"
"5,094","515.48","507.31","513.58","2025-10-17"
"5,094","518.7","513.43","516.79","2025-10-20"
"5,094","518.69","513.04","517.66","2025-10-21"
"5,094","525.23","517.71","520.54","2025-10-22"
"5,094","523.95","518.61","520.56","2025-10-23"
"5,094","525.345","520.71","523.61","2025-10-24"
"5,094","534.58","529.01","531.52","2025-10-27"
"5,094","553.72","540.77","542.07","2025-10-28"
"5,094","546.27","536.7287","541.55","2025-10-29"
"5,094","534.97","522.12","525.76","2025-10-30"
"5,094","529.32","515.1","517.81","2025-10-31"
"5,094","524.96","514.59","517.03","2025-11-03"
"5,094","515.55","507.84","514.33","2025-11-04"
"5,094","514.83","506.575","507.16","2025-11-05"
"5,094","505.7","495.81","497.1","2025-11-06"
"5,094","499.377","493.25","496.82","2025-11-07"
"5,094","506.85","498.8","506","2025-11-10"
"5,094","509.6","502.3488","508.68","2025-11-11"
"5,094","511.67","499.1201","511.14","2025-11-12"
"5,094","513.5","501.29","503.29","2025-11-13"
"5,094","511.6","497.44","510.18","2025-11-14"
"5,094","512.12","504.91","507.49","2025-11-17"
"5,094","502.98","486.78","493.79","2025-11-18"
"5,094","495.1872","482.83","487.12","2025-11-19"
"5,094","493.57","475.5","478.43","2025-11-20"
"5,094","478.92","468.27","472.12","2025-11-21"
"5,094","476.9","468.02","474","2025-11-24"
"5,094","479.15","464.89","476.99","2025-11-25"
"5,094","488.31","481.2","485.5","2025-11-26"
"5,094","485.5","485.5","485.5","2025-11-27"
"5,094","492.63","486.65","492.01","2025-11-28"
"5,094","489.8599","484.6475","486.74","2025-12-01"
"5,094","493.4999","486.32","490","2025-12-02"
"5,094","484.24","475.2","477.73","2025-12-03"
"5,094","481.322","476.49","480.84","2025-12-04"
"5,094","483.4","478.8801","483.16","2025-12-05"
"5,094","492.3","484.38","491.02","2025-12-08"
"5,094","492.12","488.5001","492.02","2025-12-09"
"5,094","484.25","475.08","478.56","2025-12-10"
"5,094","486.03","475.86","483.47","2025-12-11"
"5,094","482.45","476.34","478.53","2025-12-12"
"5,094","480.7205","472.52","474.82","2025-12-15"
"5,094","477.89","470.88","476.39","2025-12-16"
"5,094","480","475","476.12","2025-12-17"
"5,094","489.6","477.89","483.98","2025-12-18"
"5,094","487.85","482.49","485.92","2025-12-19"
"5,094","488.73","482.69","484.92","2025-12-22"
"5,094","487.83","484.74","486.85","2025-12-23"
"5,094","489.1625","484.83","488.02","2025-12-24"
"5,094","488.02","488.02","488.02","2025-12-25"
"5,094","488.12","485.96","487.71","2025-12-26"
"5,094","488.35","484.18","487.1","2025-12-29"
"5,094","489.68","485.5","487.48","2025-12-30"
"5,094","488.14","483.3","483.62","2025-12-31"
"5,094","483.62","483.62","483.62","2026-01-01"
"5,094","484.66","470.16","472.94","2026-01-02"
"5,094","476.07","469.5","472.85","2026-01-05"
"5,094","478.7367","469.75","478.51","2026-01-06"
"5,094","489.7","477.95","483.47","2026-01-07"
"5,094","482.66","475.86","478.11","2026-01-08"
"5,094","479.82","472.2001","479.28","2026-01-09"
"5,094","480.99","475.6803","477.18","2026-01-12"
"5,094","475.7799","465.95","470.67","2026-01-13"
"5,094","468.2","457.1701","459.38","2026-01-14"
"5,094","464.25","455.9","456.66","2026-01-15"
"5,094","463.19","456.48","459.86","2026-01-16"
"5,094","459.86","459.86","459.86","2026-01-19"
"5,350","137.71","137.71","137.71","2025-01-20"
"5,350","141.83","137.09","140.83","2025-01-21"
"5,350","147.79","143.67","147.07","2025-01-22"
"5,350","147.23","143.72","147.22","2025-01-23"
"5,350","148.97","141.88","142.62","2025-01-24"
"5,350","128.4","116.7","118.42","2025-01-27"
"5,350","129","116.25","128.99","2025-01-28"
"5,350","126.89","120.05","123.7","2025-01-29"
"5,350","125","118.1","124.65","2025-01-30"
"5,350","127.85","119.19","120.07","2025-01-31"
"5,350","118.57","113.01","116.66","2025-02-03"
"5,350","121.2","116.7","118.65","2025-02-04"
"5,350","125","120.76","124.83","2025-02-05"
"5,350","128.77","125.21","128.68","2025-02-06"
"5,350","130.37","125","129.84","2025-02-07"
"5,350","135","129.96","133.57","2025-02-10"
"5,350","134.48","131.02","132.8","2025-02-11"
"5,350","132.24","129.08","131.14","2025-02-12"
"5,350","136.5","131.17","135.29","2025-02-13"
"5,350","139.25","135.5","138.85","2025-02-14"
"5,350","138.85","138.85","138.85","2025-02-17"
"5,350","143.44","137.925","139.4","2025-02-18"
"5,350","141.36","137.22","139.23","2025-02-19"
"5,350","140.66","136.7901","140.11","2025-02-20"
"5,350","141.46","134.03","134.43","2025-02-21"
"5,350","138.59","130.08","130.28","2025-02-24"
"5,350","130.2","124.44","126.63","2025-02-25"
"5,350","133.73","128.49","131.28","2025-02-26"
"5,350","135.01","120.01","120.15","2025-02-27"
"5,350","125.09","116.4","124.92","2025-02-28"
"5,350","123.7","112.28","114.06","2025-03-03"
"5,350","119.31","110.11","115.99","2025-03-04"
"5,350","118.2781","114.51","117.3","2025-03-05"
"5,350","115.35","110.22","110.57","2025-03-06"
"5,350","113.48","107.56","112.69","2025-03-07"
"5,350","111.85","105.46","106.98","2025-03-10"
"5,350","112.236","104.77","108.76","2025-03-11"
"5,350","116.76","112.88","115.74","2025-03-12"
"5,350","117.76","113.79","115.58","2025-03-13"
"5,350","121.88","118.15","121.67","2025-03-14"
"5,350","122.89","118.03","119.53","2025-03-17"
"5,350","119.02","114.54","115.43","2025-03-18"
"5,350","120.445","115.68","117.52","2025-03-19"
"5,350","120.2","116.47","118.53","2025-03-20"
"5,350","117.99","115.42","117.7","2025-03-21"
"5,350","122.22","119.34","121.41","2025-03-24"
"5,350","121.29","118.92","120.69","2025-03-25"
"5,350","118.84","112.71","113.76","2025-03-26"
"5,350","114.45","110.66","111.43","2025-03-27"
"5,350","112.87","109.0701","109.67","2025-03-28"
"5,350","110.955","103.65","108.38","2025-03-31"
"5,350","110.2","106.47","110.15","2025-04-01"
"5,350","111.98","106.79","110.42","2025-04-02"
"5,350","105.63","101.6","101.8","2025-04-03"
"5,350","100.13","92.11","94.31","2025-04-04"
"5,350","101.75","86.62","97.64","2025-04-07"
"5,350","105.85","94.46","96.3","2025-04-08"
"5,350","115.1","97.5301","114.33","2025-04-09"
"5,350","110.86","99.15","107.57","2025-04-10"
"5,350","111.5499","107.48","110.93","2025-04-11"
"5,350","114.29","109.07","110.71","2025-04-14"
"5,350","113.615","110.5","112.2","2025-04-15"
"5,350","106.79","100.45","104.49","2025-04-16"
"5,350","104.47","100.05","101.49","2025-04-17"
"5,350","101.49","101.49","101.49","2025-04-18"
"5,350","99.44","95.04","96.91","2025-04-21"
"5,350","99.811","97.28","98.89","2025-04-22"
"5,350","104.8","102.02","102.71","2025-04-23"
"5,350","106.54","103.11","106.43","2025-04-24"
"5,350","111.92","105.73","111.01","2025-04-25"
"5,350","110.3699","106.02","108.73","2025-04-28"
"5,350","110.1999","107.44","109.02","2025-04-29"
"5,350","108.92","104.08","108.92","2025-04-30"
"5,350","114.94","111.3","111.61","2025-05-01"
"5,350","115.4","113.37","114.5","2025-05-02"
"5,350","114.665","112.66","113.82","2025-05-05"
"5,350","114.74","110.822","113.54","2025-05-06"
"5,350","117.68","112.2818","117.06","2025-05-07"
"5,350","118.68","115.85","117.37","2025-05-08"
"5,350","118.23","115.21","116.65","2025-05-09"
"5,350","123","120.28","123","2025-05-12"
"5,350","131.2189","124.47","129.93","2025-05-13"
"5,350","135.435","131.68","135.34","2025-05-14"
"5,350","136.3","132.66","134.83","2025-05-15"
"5,350","136.35","133.46","135.4","2025-05-16"
"5,350","135.87","132.39","135.57","2025-05-19"
"5,350","134.58","132.62","134.38","2025-05-20"
"5,350","137.4","130.59","131.8","2025-05-21"
"5,350","134.25","131.55","132.83","2025-05-22"
"5,350","132.68","129.16","131.29","2025-05-23"
"5,350","131.29","131.29","131.29","2025-05-26"
"5,350","135.66","133.31","135.5","2025-05-27"
"5,350","137.25","134.79","134.81","2025-05-28"
"5,350","143.49","137.91","139.19","2025-05-29"
"5,350","139.62","132.92","135.13","2025-05-30"
"5,350","138.12","135.4","137.38","2025-06-02"
"5,350","142","137.95","141.22","2025-06-03"
"5,350","142.39","139.545","141.92","2025-06-04"
"5,350","144","138.83","139.99","2025-06-05"
"5,350","143.27","141.51","141.72","2025-06-06"
"5,350","145","141.94","142.63","2025-06-09"
"5,350","144.29","141.525","143.96","2025-06-10"
"5,350","144.99","141.87","142.83","2025-06-11"
"5,350","145","141.85","145","2025-06-12"
"5,350","143.58","140.855","141.97","2025-06-13"
"5,350","146.175","143.2001","144.69","2025-06-16"
"5,350","145.22","143.78","144.12","2025-06-17"
"5,350","145.65","143.12","145.48","2025-06-18"
"5,350","145.48","145.48","145.48","2025-06-19"
"5,350","146.2","142.65","143.85","2025-06-20"
"5,350","144.78","142.03","144.17","2025-06-23"
"5,350","147.96","145.5","147.9","2025-06-24"
"5,350","154.45","149.26","154.31","2025-06-25"
"5,350","156.715","154","155.02","2025-06-26"
"5,350","158.71","155.255","157.75","2025-06-27"
"5,350","158.66","155.96","157.99","2025-06-30"
"5,350","157.2","151.49","153.3","2025-07-01"
"5,350","157.6","152.97","157.25","2025-07-02"
"5,350","160.98","157.77","159.34","2025-07-03"
"5,350","159.31","157.342","158.24","2025-07-07"
"5,350","160.22","158.39","160","2025-07-08"
"5,350","164.42","161.16","162.88","2025-07-09"
"5,350","164.5","161.61","164.1","2025-07-10"
"5,350","167.89","163.47","164.92","2025-07-11"
"5,350","165.49","162.02","164.07","2025-07-14"
"5,350","172.4","169.195","170.7","2025-07-15"
"5,350","171.75","168.9","171.37","2025-07-16"
"5,350","174.16","170.83","173","2025-07-17"
"5,350","174.25","171.26","172.41","2025-07-18"
"5,350","173.38","171","171.38","2025-07-21"
"5,350","171.39","164.58","167.03","2025-07-22"
"5,350","171.26","167.97","170.78","2025-07-23"
"5,350","173.83","171.3","173.74","2025-07-24"
"5,350","174.72","172.96","173.5","2025-07-25"
"5,350","177","173.97","176.75","2025-07-28"
"5,350","179.38","175.02","175.51","2025-07-29"
"5,350","179.89","176.04","179.27","2025-07-30"
"5,350","183.3","175.93","177.87","2025-07-31"
"5,350","176.54","170.89","173.72","2025-08-01"
"5,350","180.2","174.52","180","2025-08-04"
"5,350","180.26","175.9","178.26","2025-08-05"
"5,350","179.9","176.25","179.42","2025-08-06"
"5,350","183.88","178.795","180.77","2025-08-07"
"5,350","183.3","180.4","182.7","2025-08-08"
"5,350","183.84","180.25","182.06","2025-08-11"
"5,350","184.48","179.46","183.16","2025-08-12"
"5,350","183.97","179.35","181.59","2025-08-13"
"5,350","183.02","179.46","182.02","2025-08-14"
"5,350","181.9","178.0417","180.45","2025-08-15"
"5,350","182.9375","180.59","182.01","2025-08-18"
"5,350","182.5","175.49","175.64","2025-08-19"
"5,350","176","168.801","175.4","2025-08-20"
"5,350","176.9","173.81","174.98","2025-08-21"
"5,350","178.59","171.2","177.99","2025-08-22"
"5,350","181.91","176.57","179.81","2025-08-25"
"5,350","182.39","178.81","181.77","2025-08-26"
"5,350","182.49","179.1","181.6","2025-08-27"
"5,350","184.47","176.41","180.17","2025-08-28"
"5,350","178.15","173.145","174.18","2025-08-29"
"5,350","174.18","174.18","174.18","2025-09-01"
"5,350","172.379","167.22","170.78","2025-09-02"
"5,350","172.41","168.875","170.62","2025-09-03"
"5,350","171.86","169.41","171.66","2025-09-04"
"5,350","169.03","164.07","167.02","2025-09-05"
"5,350","170.96","167.35","168.31","2025-09-08"
"5,350","170.98","166.7401","170.76","2025-09-09"
"5,350","179.29","175.47","177.33","2025-09-10"
"5,350","180.28","176.48","177.17","2025-09-11"
"5,350","178.595","176.45","177.82","2025-09-12"
"5,350","178.85","174.51","177.75","2025-09-15"
"5,350","177.5","174.38","174.88","2025-09-16"
"5,350","173.2","168.41","170.29","2025-09-17"
"5,350","177.1","172.96","176.24","2025-09-18"
"5,350","178.08","175.18","176.67","2025-09-19"
"5,350","184.55","174.7053","183.61","2025-09-22"
"5,350","182.42","176.21","178.43","2025-09-23"
"5,350","179.78","175.4","176.97","2025-09-24"
"5,350","180.26","173.125","177.69","2025-09-25"
"5,350","179.77","174.93","178.19","2025-09-26"
"5,350","184","180.32","181.85","2025-09-29"
"5,350","187.35","181.48","186.58","2025-09-30"
"5,350","188.14","183.9","187.24","2025-10-01"
"5,350","191.05","188.06","188.89","2025-10-02"
"5,350","190.36","185.38","187.62","2025-10-03"
"5,350","187.23","183.33","185.54","2025-10-06"
"5,350","189.06","184","185.04","2025-10-07"
"5,350","189.6","186.54","189.11","2025-10-08"
"5,350","195.3","191.06","192.57","2025-10-09"
"5,350","195.62","182.05","183.16","2025-10-10"
"5,350","190.1099","185.96","188.32","2025-10-13"
"5,350","184.8","179.7","180.03","2025-10-14"
"5,350","184.87","177.29","179.83","2025-10-15"
"5,350","183.28","179.77","181.81","2025-10-16"
"5,350","184.1","179.75","183.22","2025-10-17"
"5,350","185.2","181.73","182.64","2025-10-20"
"5,350","182.785","179.8","181.16","2025-10-21"
"5,350","183.44","176.76","180.28","2025-10-22"
"5,350","183.03","179.7901","182.16","2025-10-23"
"5,350","187.47","183.5","186.26","2025-10-24"
"5,350","192","188.4318","191.49","2025-10-27"
"5,350","203.15","191.91","201.03","2025-10-28"
"5,350","212.1899","204.775","207.04","2025-10-29"
"5,350","206.16","201.41","202.89","2025-10-30"
"5,350","207.97","202.07","202.49","2025-10-31"
"5,350","211.335","205.56","206.88","2025-11-03"
"5,350","203.9699","197.93","198.69","2025-11-04"
"5,350","202.92","194.65","195.21","2025-11-05"
"5,350","197.62","186.38","188.08","2025-11-06"
"5,350","188.32","178.91","188.15","2025-11-07"
"5,350","199.94","193.79","199.05","2025-11-10"
"5,350","195.42","191.3","193.16","2025-11-11"
"5,350","195.89","191.13","193.8","2025-11-12"
"5,350","191.44","183.85","186.86","2025-11-13"
"5,350","191.01","180.58","190.17","2025-11-14"
"5,350","189","184.32","186.6","2025-11-17"
"5,350","184.8","179.65","181.36","2025-11-18"
"5,350","187.855","182.8301","186.52","2025-11-19"
"5,350","196","179.85","180.64","2025-11-20"
"5,350","184.56","172.93","178.88","2025-11-21"
"5,350","183.5","176.48","182.55","2025-11-24"
"5,350","178.16","169.55","177.82","2025-11-25"
"5,350","182.91","178.24","180.26","2025-11-26"
"5,350","180.26","180.26","180.26","2025-11-27"
"5,350","179.29","176.5","177","2025-11-28"
"5,350","180.3","173.68","179.92","2025-12-01"
"5,350","185.66","180","181.46","2025-12-02"
"5,350","182.45","179.1101","179.59","2025-12-03"
"5,350","184.515","179.96","183.38","2025-12-04"
"5,350","184.66","180.91","182.41","2025-12-05"
"5,350","188","182.4","185.55","2025-12-08"
"5,350","185.7167","183.32","184.97","2025-12-09"
"5,350","185.48","182.035","183.78","2025-12-10"
"5,350","181.32","176.62","180.93","2025-12-11"
"5,350","182.82","174.62","175.02","2025-12-12"
"5,350","178.415","175.03","176.29","2025-12-15"
"5,350","178.49","174.9","177.72","2025-12-16"
"5,350","176.13","170.31","170.94","2025-12-17"
"5,350","176.15","171.82","174.14","2025-12-18"
"5,350","181.45","176.34","180.99","2025-12-19"
"5,350","184.16","182.35","183.69","2025-12-22"
"5,350","189.33","182.9","189.21","2025-12-23"
"5,350","188.91","186.59","188.61","2025-12-24"
"5,350","188.61","188.61","188.61","2025-12-25"
"5,350","192.69","188","190.53","2025-12-26"
"5,350","188.755","185.91","188.22","2025-12-29"
"5,350","188.99","186.93","187.54","2025-12-30"
"5,350","190.56","186.49","186.5","2025-12-31"
"5,350","186.5","186.5","186.5","2026-01-01"
"5,350","192.9299","188.26","188.85","2026-01-02"
"5,350","193.63","186.15","188.12","2026-01-05"
"5,350","192.174","186.82","187.24","2026-01-06"
"5,350","191.37","186.56","189.11","2026-01-07"
"5,350","189.55","183.71","185.04","2026-01-08"
"5,350","186.34","183.6701","184.86","2026-01-09"
"5,350","187.12","183.02","184.94","2026-01-12"
"5,350","188.1099","183.4","185.81","2026-01-13"
"5,350","184.46","180.8","183.14","2026-01-14"
"5,350","189.7","186.33","187.05","2026-01-15"
"5,350","190.44","186.08","186.23","2026-01-16"
"5,350","186.23","186.23","186.23","2026-01-19"
"7,458","5,996.66","5,996.66","5,996.66","2025-01-20"
"7,458","6,051.51","6,006.88","6,049.24","2025-01-21"
"7,458","6,100.81","6,076.13","6,086.37","2025-01-22"
"7,458","6,118.73","6,074.67","6,118.71","2025-01-23"
"7,458","6,128.18","6,088.74","6,101.24","2025-01-24"
"7,458","6,017.17","5,962.92","6,012.28","2025-01-27"
"7,458","6,074.54","5,994.63","6,067.7","2025-01-28"
"7,458","6,062.83","6,012.96","6,039.31","2025-01-29"
"7,458","6,086.64","6,027.46","6,071.17","2025-01-30"
"7,458","6,120.91","6,030.93","6,040.53","2025-01-31"
"7,458","6,022.13","5,923.93","5,994.57","2025-02-03"
"7,458","6,042.48","5,990.87","6,037.88","2025-02-04"
"7,458","6,062.86","6,007.06","6,061.48","2025-02-05"
"7,458","6,084.03","6,046.83","6,083.57","2025-02-06"
"7,458","6,101.28","6,019.96","6,025.99","2025-02-07"
"7,458","6,073.38","6,044.84","6,066.44","2025-02-10"
"7,458","6,076.28","6,042.34","6,068.5","2025-02-11"
"7,458","6,063","6,003","6,051.97","2025-02-12"
"7,458","6,116.91","6,050.95","6,115.07","2025-02-13"
"7,458","6,127.47","6,107.62","6,114.63","2025-02-14"
"7,458","6,114.63","6,114.63","6,114.63","2025-02-17"
"7,458","6,129.63","6,099.51","6,129.58","2025-02-18"
"7,458","6,147.43","6,111.15","6,144.15","2025-02-19"
"7,458","6,134.5","6,084.59","6,117.52","2025-02-20"
"7,458","6,114.82","6,008.56","6,013.13","2025-02-21"
"7,458","6,043.65","5,977.83","5,983.25","2025-02-24"
"7,458","5,992.65","5,908.49","5,955.25","2025-02-25"
"7,458","6,009.82","5,932.69","5,956.06","2025-02-26"
"7,458","5,993.69","5,858.78","5,861.57","2025-02-27"
"7,458","5,959.4","5,837.66","5,954.5","2025-02-28"
"7,458","5,986.09","5,810.91","5,849.72","2025-03-03"
"7,458","5,865.08","5,732.59","5,778.15","2025-03-04"
"7,458","5,860.59","5,742.35","5,842.63","2025-03-05"
"7,458","5,812.08","5,711.64","5,738.52","2025-03-06"
"7,458","5,783.01","5,666.29","5,770.2","2025-03-07"
"7,458","5,705.37","5,564.02","5,614.56","2025-03-10"
"7,458","5,636.3","5,528.41","5,572.07","2025-03-11"
"7,458","5,642.19","5,546.09","5,599.3","2025-03-12"
"7,458","5,597.78","5,504.65","5,521.52","2025-03-13"
"7,458","5,645.27","5,563.85","5,638.94","2025-03-14"
"7,458","5,703.52","5,631.12","5,675.12","2025-03-17"
"7,458","5,654.53","5,597.76","5,614.66","2025-03-18"
"7,458","5,715.33","5,622.2","5,675.29","2025-03-19"
"7,458","5,711.15","5,632.33","5,662.89","2025-03-20"
"7,458","5,670.84","5,603.1","5,667.56","2025-03-21"
"7,458","5,775.14","5,718.08","5,767.57","2025-03-24"
"7,458","5,786.95","5,760.42","5,776.65","2025-03-25"
"7,458","5,783.62","5,694.41","5,712.2","2025-03-26"
"7,458","5,732.28","5,670.94","5,693.31","2025-03-27"
"7,458","5,685.89","5,572.42","5,580.94","2025-03-28"
"7,458","5,627.56","5,488.73","5,611.85","2025-03-31"
"7,458","5,650.57","5,558.52","5,633.07","2025-04-01"
"7,458","5,695.31","5,571.48","5,670.97","2025-04-02"
"7,458","5,499.53","5,390.83","5,396.52","2025-04-03"
"7,458","5,292.14","5,069.9","5,074.08","2025-04-04"
"7,458","5,246.57","4,835.04","5,062.25","2025-04-07"
"7,458","5,267.47","4,910.42","4,982.77","2025-04-08"
"7,458","5,481.34","4,948.43","5,456.9","2025-04-09"
"7,458","5,353.15","5,115.27","5,268.05","2025-04-10"
"7,458","5,381.46","5,220.77","5,363.36","2025-04-11"
"7,458","5,459.46","5,358.02","5,405.97","2025-04-14"
"7,458","5,450.41","5,386.44","5,396.63","2025-04-15"
